"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Crow-Armstrong, Pete","691718","2026","687","419",0.282,0.266,0.01599999999999996,0.581,0.516,0.06499999999999995,0.404,0.378,0.026000000000000023
"Bregman, Alex","608324","2026","681","496",0.264,0.248,0.016000000000000014,0.458,0.38,0.07800000000000001,0.354,0.321,0.032999999999999974
"Herrera, Iván","671056","2026","678","451",0.242,0.247,-0.0050000000000000044,0.374,0.375,-0.0010000000000000009,0.328,0.332,-0.0040000000000000036
"Henderson, Gunnar","683002","2026","673","451",0.221,0.242,-0.02099999999999999,0.397,0.394,0.0030000000000000027,0.309,0.318,-0.009000000000000008
"Busch, Michael","683737","2026","671","418",0.238,0.231,0.0069999999999999785,0.393,0.4,-0.007000000000000006,0.331,0.33,0.0010000000000000009
"Tatis Jr., Fernando","665487","2026","669","479",0.286,0.295,-0.009000000000000008,0.462,0.495,-0.032999999999999974,0.353,0.377,-0.02400000000000002
"McGonigle, Kevin","805808","2026","668","482",0.275,0.265,0.010000000000000009,0.425,0.443,-0.018000000000000016,0.356,0.357,-0.0010000000000000009
"Reynolds, Bryan","668804","2026","667","417",0.262,0.254,0.008000000000000007,0.424,0.447,-0.02300000000000002,0.349,0.355,-0.006000000000000005
"Vargas, Miguel","678246","2026","666","447",0.248,0.265,-0.017000000000000015,0.471,0.501,-0.030000000000000027,0.359,0.378,-0.019000000000000017
"Alonso, Pete","624413","2026","665","418",0.267,0.283,-0.01599999999999996,0.503,0.545,-0.04200000000000004,0.372,0.394,-0.02200000000000002
"Caminero, Junior","691406","2026","664","462",0.277,0.272,0.0050000000000000044,0.532,0.498,0.03400000000000003,0.379,0.363,0.016000000000000014
"Neto, Zach","687263","2026","662","387",0.241,0.214,0.026999999999999996,0.44,0.409,0.031000000000000028,0.334,0.311,0.02300000000000002
"Olson, Matt","621566","2026","662","429",0.25,0.246,0.0040000000000000036,0.503,0.503,0,0.353,0.352,0.0010000000000000009
"Stewart, Sal","701398","2026","661","452",0.271,0.26,0.01100000000000001,0.477,0.477,0,0.35,0.349,0.0010000000000000009
"Schwarber, Kyle","656941","2026","660","345",0.236,0.238,-0.0020000000000000018,0.514,0.495,0.019000000000000017,0.37,0.364,0.006000000000000005
"Turner, Trea","607208","2026","659","472",0.238,0.239,-0.0010000000000000009,0.38,0.363,0.017000000000000015,0.296,0.291,0.0050000000000000044
"Díaz, Yandy","650490","2026","655","498",0.295,0.283,0.01200000000000001,0.453,0.443,0.010000000000000009,0.353,0.347,0.006000000000000005
"Bichette, Bo","666182","2026","653","488",0.263,0.278,-0.015000000000000013,0.39,0.415,-0.024999999999999967,0.309,0.325,-0.016000000000000014
"Hoerner, Nico","663538","2026","653","548",0.263,0.299,-0.035999999999999976,0.354,0.377,-0.02300000000000002,0.298,0.322,-0.02400000000000002
"Harper, Bryce","547180","2026","653","408",0.274,0.274,0,0.497,0.491,0.006000000000000005,0.383,0.385,-0.0020000000000000018
"Lopez, Otto","672640","2026","650","521",0.306,0.281,0.024999999999999967,0.439,0.419,0.020000000000000018,0.342,0.327,0.015000000000000013
"Alvarez, Yordan","670541","2026","650","423",0.312,0.319,-0.007000000000000006,0.6,0.642,-0.04200000000000004,0.426,0.444,-0.018000000000000016
"Albies, Ozzie","645277","2026","649","503",0.245,0.229,0.015999999999999986,0.408,0.35,0.057999999999999996,0.308,0.282,0.026000000000000023
"Abreu, Wilyer","677800","2026","648","445",0.254,0.257,-0.0030000000000000027,0.459,0.479,-0.019999999999999962,0.342,0.352,-0.009999999999999953
"Turang, Brice","668930","2026","645","397",0.265,0.256,0.009000000000000008,0.442,0.428,0.014000000000000012,0.356,0.347,0.009000000000000008
"Burleson, Alec","676475","2026","642","469",0.284,0.292,-0.008000000000000007,0.471,0.521,-0.050000000000000044,0.356,0.376,-0.020000000000000018
"Aranda, Jonathan","666018","2026","639","410",0.278,0.259,0.019000000000000017,0.437,0.444,-0.007000000000000006,0.35,0.347,0.0030000000000000027
"Perdomo, Geraldo","672695","2026","639","465",0.252,0.256,-0.0040000000000000036,0.362,0.343,0.01899999999999996,0.327,0.327,0
"Machado, Manny","592518","2026","639","431",0.22,0.246,-0.025999999999999995,0.412,0.425,-0.013000000000000012,0.314,0.333,-0.019000000000000017
"Carroll, Corbin","682998","2026","634","411",0.238,0.249,-0.01100000000000001,0.465,0.445,0.020000000000000018,0.342,0.341,0.0010000000000000009
"Devers, Rafael","646240","2026","633","401",0.258,0.238,0.020000000000000018,0.525,0.473,0.052000000000000046,0.367,0.342,0.024999999999999967
"Merrill, Jackson","701538","2026","632","441",0.256,0.271,-0.015000000000000013,0.444,0.493,-0.04899999999999999,0.323,0.349,-0.025999999999999968
"Walker, Jordan","691023","2026","631","418",0.278,0.268,0.010000000000000009,0.482,0.468,0.013999999999999957,0.354,0.344,0.010000000000000009
"Arraez, Luis","650333","2026","630","564",0.315,0.287,0.028000000000000025,0.428,0.376,0.05199999999999999,0.337,0.307,0.030000000000000027
